Order_ID,Order_Date,Category,City,Price,Quantity,Revenue,Year,Month,Day,Weekday,Product
2349,2024-11-19,Furniture,Hyderabad,3094,6,18564,2024,11,19,Tuesday,Camera
2350,2025-11-12,Groceries,Bangalore,1808,4,7232,2025,11,12,Wednesday,Keyboard
2351,2025-12-28,Electronics,Bangalore,3918,7,27426,2025,12,28,Sunday,Bag
2352,2026-06-04,Sports,Chennai,559,4,2236,2026,6,4,Thursday,Phone
2353,2026-04-18,Clothing,Delhi,1219,10,12190,2026,4,18,Saturday,Bag
2354,2026-06-21,Clothing,Delhi,3879,10,38790,2026,6,21,Sunday,Phone
2355,2026-06-16,Sports,Chennai,1355,1,1355,2026,6,16,Tuesday,Keyboard
2356,2025-05-01,Sports,Chennai,1926,10,19260,2025,5,1,Thursday,Camera
2357,2025-04-16,Furniture,Delhi,484,4,1936,2025,4,16,Wednesday,Laptop
2358,2025-03-28,Groceries,Chennai,1697,1,1697,2025,3,28,Friday,Headphones
2359,2024-08-08,Furniture,Bangalore,2392,9,21528,2024,8,8,Thursday,Headphones
2360,2025-06-29,Clothing,Delhi,222,1,222,2025,6,29,Sunday,Watch
2361,2025-07-12,Clothing,Bangalore,1044,9,9396,2025,7,12,Saturday,Camera
2362,2026-03-02,Sports,Delhi,4661,2,9322,2026,3,2,Monday,Watch
2363,2026-01-08,Groceries,Chennai,1912,5,9560,2026,1,8,Thursday,Tablet
2364,2024-07-11,Clothing,Hyderabad,1193,8,9544,2024,7,11,Thursday,Tablet
2365,2025-11-08,Groceries,Hyderabad,3246,1,3246,2025,11,8,Saturday,Keyboard
2366,2026-01-11,Sports,Mumbai,1295,9,11655,2026,1,11,Sunday,Shoes
2367,2025-05-21,Sports,Hyderabad,943,2,1886,2025,5,21,Wednesday,Camera
2368,2025-04-23,Electronics,Delhi,1939,9,17451,2025,4,23,Wednesday,Keyboard
2369,2024-11-15,Electronics,Bangalore,228,6,1368,2024,11,15,Friday,Camera
2370,2025-11-03,Sports,Delhi,1578,9,14202,2025,11,3,Monday,Phone
2371,2025-10-24,Electronics,Mumbai,550,6,3300,2025,10,24,Friday,Laptop
2372,2025-01-11,Sports,Delhi,539,8,4312,2025,1,11,Saturday,Keyboard
2373,2025-07-21,Sports,Bangalore,2063,7,14441,2025,7,21,Monday,Watch
2374,2025-11-25,Clothing,Chennai,968,6,5808,2025,11,25,Tuesday,Laptop
2375,2025-11-13,Sports,Delhi,1808,7,12656,2025,11,13,Thursday,Laptop
2376,2025-09-27,Furniture,Chennai,870,3,2610,2025,9,27,Saturday,TV
2377,2025-12-30,Clothing,Mumbai,290,6,1740,2025,12,30,Tuesday,Watch
2378,2024-11-21,Furniture,Chennai,1135,9,10215,2024,11,21,Thursday,Phone
2379,2026-06-09,Groceries,Hyderabad,2113,4,8452,2026,6,9,Tuesday,Watch
2380,2025-04-22,Furniture,Mumbai,1157,6,6942,2025,4,22,Tuesday,TV
2381,2025-10-07,Furniture,Bangalore,238,6,1428,2025,10,7,Tuesday,Tablet
2382,2026-03-17,Electronics,Delhi,3130,8,25040,2026,3,17,Tuesday,Bag
2383,2024-10-17,Sports,Mumbai,346,3,1038,2024,10,17,Thursday,Tablet
2384,2025-08-20,Clothing,Hyderabad,1848,8,14784,2025,8,20,Wednesday,Tablet
2385,2026-02-21,Groceries,Chennai,1338,7,9366,2026,2,21,Saturday,Bag
2386,2025-11-02,Groceries,Hyderabad,4600,4,18400,2025,11,2,Sunday,Camera
2387,2026-02-22,Furniture,Bangalore,2979,2,5958,2026,2,22,Sunday,Headphones
2388,2025-03-01,Sports,Delhi,1437,2,2874,2025,3,1,Saturday,Keyboard
2389,2025-04-27,Groceries,Hyderabad,3382,4,13528,2025,4,27,Sunday,Shoes
2390,2024-08-23,Clothing,Mumbai,4649,10,46490,2024,8,23,Friday,Laptop
2391,2025-10-01,Sports,Delhi,412,1,412,2025,10,1,Wednesday,Bag
2392,2024-10-21,Sports,Delhi,115,2,230,2024,10,21,Monday,Bag
2393,2025-01-27,Sports,Chennai,2807,10,28070,2025,1,27,Monday,Phone
2394,2024-09-18,Groceries,Chennai,1631,5,8155,2024,9,18,Wednesday,Laptop
2395,2026-05-14,Clothing,Bangalore,1909,7,13363,2026,5,14,Thursday,Tablet
2396,2024-08-11,Clothing,Chennai,3728,2,7456,2024,8,11,Sunday,Keyboard
2397,2025-09-08,Furniture,Chennai,3814,8,30512,2025,9,8,Monday,Shoes
2398,2025-02-16,Furniture,Bangalore,2749,1,2749,2025,2,16,Sunday,Phone
2399,2024-08-20,Groceries,Delhi,1738,6,10428,2024,8,20,Tuesday,Camera
2400,2026-06-07,Furniture,Mumbai,2031,2,4062,2026,6,7,Sunday,Laptop
2401,2025-05-13,Sports,Mumbai,2659,2,5318,2025,5,13,Tuesday,Bag
2402,2025-06-29,Sports,Bangalore,455,10,4550,2025,6,29,Sunday,Camera
2403,2024-08-06,Furniture,Mumbai,179,1,179,2024,8,6,Tuesday,Shoes
2404,2024-11-01,Sports,Delhi,3135,5,15675,2024,11,1,Friday,Shoes
2405,2026-06-03,Clothing,Mumbai,4824,5,24120,2026,6,3,Wednesday,Shoes
2406,2026-05-01,Furniture,Bangalore,4488,6,26928,2026,5,1,Friday,Headphones
2407,2024-11-07,Groceries,Mumbai,991,10,9910,2024,11,7,Thursday,Tablet
2408,2025-08-10,Groceries,Bangalore,2989,6,17934,2025,8,10,Sunday,Keyboard
2409,2024-12-05,Groceries,Bangalore,1683,2,3366,2024,12,5,Thursday,Camera
2410,2025-09-23,Sports,Bangalore,1929,9,17361,2025,9,23,Tuesday,Shoes
2411,2025-10-07,Groceries,Mumbai,598,5,2990,2025,10,7,Tuesday,Phone
2412,2024-10-12,Clothing,Chennai,3598,10,35980,2024,10,12,Saturday,Phone
2413,2024-08-20,Sports,Mumbai,3006,2,6012,2024,8,20,Tuesday,Phone
2414,2024-08-06,Sports,Mumbai,3801,6,22806,2024,8,6,Tuesday,Watch
2415,2025-10-28,Groceries,Hyderabad,3793,7,26551,2025,10,28,Tuesday,Tablet
2416,2024-10-02,Groceries,Hyderabad,4039,2,8078,2024,10,2,Wednesday,Headphones
2417,2026-05-31,Sports,Delhi,4341,6,26046,2026,5,31,Sunday,Headphones
2418,2025-03-26,Clothing,Delhi,2610,8,20880,2025,3,26,Wednesday,Keyboard
2419,2024-12-27,Groceries,Chennai,3052,4,12208,2024,12,27,Friday,Phone
2420,2025-07-07,Electronics,Chennai,1555,8,12440,2025,7,7,Monday,Keyboard
2421,2026-02-15,Clothing,Chennai,3692,6,22152,2026,2,15,Sunday,Shoes
2422,2024-12-20,Sports,Hyderabad,2923,2,5846,2024,12,20,Friday,Bag
2423,2024-08-04,Sports,Delhi,4312,6,25872,2024,8,4,Sunday,Keyboard
2424,2024-11-27,Groceries,Mumbai,3003,5,15015,2024,11,27,Wednesday,Headphones
2425,2025-01-03,Furniture,Delhi,2894,2,5788,2025,1,3,Friday,Bag
2426,2026-02-27,Electronics,Hyderabad,4241,4,16964,2026,2,27,Friday,Phone
2427,2025-11-03,Furniture,Delhi,3557,9,32013,2025,11,3,Monday,TV
2428,2025-09-08,Clothing,Hyderabad,3377,5,16885,2025,9,8,Monday,Laptop
2429,2026-01-22,Furniture,Hyderabad,2442,6,14652,2026,1,22,Thursday,Bag
2430,2026-04-15,Furniture,Hyderabad,220,1,220,2026,4,15,Wednesday,TV
2431,2025-06-18,Clothing,Chennai,969,5,4845,2025,6,18,Wednesday,Shoes
2432,2024-10-18,Furniture,Hyderabad,3943,3,11829,2024,10,18,Friday,Shoes
2433,2025-11-20,Sports,Bangalore,3358,1,3358,2025,11,20,Thursday,Camera
2434,2025-12-15,Sports,Mumbai,2849,7,19943,2025,12,15,Monday,Watch
2435,2025-11-07,Groceries,Chennai,4106,10,41060,2025,11,7,Friday,Tablet
2436,2025-10-24,Furniture,Chennai,1229,8,9832,2025,10,24,Friday,Camera
2437,2025-12-20,Groceries,Bangalore,1664,8,13312,2025,12,20,Saturday,Keyboard
2438,2024-11-14,Sports,Mumbai,1006,5,5030,2024,11,14,Thursday,TV
2439,2025-08-30,Sports,Hyderabad,1018,10,10180,2025,8,30,Saturday,Tablet
2440,2024-11-15,Clothing,Chennai,4100,7,28700,2024,11,15,Friday,Shoes
2441,2024-10-02,Electronics,Delhi,3662,8,29296,2024,10,2,Wednesday,Headphones
2442,2025-04-07,Clothing,Bangalore,2672,4,10688,2025,4,7,Monday,Tablet
2443,2026-05-21,Sports,Bangalore,1955,9,17595,2026,5,21,Thursday,TV
2444,2024-09-11,Electronics,Bangalore,1670,1,1670,2024,9,11,Wednesday,Laptop
2445,2026-03-25,Sports,Bangalore,970,6,5820,2026,3,25,Wednesday,Headphones
2446,2025-08-19,Sports,Mumbai,4369,1,4369,2025,8,19,Tuesday,Camera
2447,2025-09-28,Clothing,Hyderabad,2683,9,24147,2025,9,28,Sunday,Headphones
2448,2024-09-14,Furniture,Hyderabad,1893,2,3786,2024,9,14,Saturday,Keyboard
2449,2026-05-18,Sports,Mumbai,3092,8,24736,2026,5,18,Monday,Phone
2450,2025-12-15,Electronics,Hyderabad,423,1,423,2025,12,15,Monday,Phone
2451,2024-12-07,Clothing,Bangalore,2757,5,13785,2024,12,7,Saturday,Camera
2452,2025-03-19,Furniture,Hyderabad,2056,8,16448,2025,3,19,Wednesday,Keyboard
2453,2025-12-04,Sports,Mumbai,1743,4,6972,2025,12,4,Thursday,Tablet
2454,2025-08-30,Clothing,Hyderabad,1553,7,10871,2025,8,30,Saturday,Laptop
2455,2025-03-04,Sports,Hyderabad,1207,2,2414,2025,3,4,Tuesday,Watch
2456,2026-05-19,Furniture,Chennai,4821,7,33747,2026,5,19,Tuesday,Keyboard
2457,2024-11-10,Electronics,Bangalore,4382,9,39438,2024,11,10,Sunday,Bag
2458,2024-08-24,Groceries,Hyderabad,2220,10,22200,2024,8,24,Saturday,Phone
2459,2024-09-20,Clothing,Bangalore,3771,8,30168,2024,9,20,Friday,Phone
2460,2025-01-29,Electronics,Hyderabad,2761,2,5522,2025,1,29,Wednesday,Watch
2461,2025-12-07,Clothing,Chennai,1889,10,18890,2025,12,7,Sunday,TV
2462,2024-09-21,Clothing,Hyderabad,3594,2,7188,2024,9,21,Saturday,Bag
2463,2025-01-23,Electronics,Hyderabad,3616,10,36160,2025,1,23,Thursday,Phone
2464,2026-05-04,Furniture,Bangalore,2239,7,15673,2026,5,4,Monday,Camera
2465,2025-10-16,Groceries,Chennai,2972,6,17832,2025,10,16,Thursday,Phone
2466,2025-05-28,Groceries,Bangalore,4866,9,43794,2025,5,28,Wednesday,Tablet
2467,2025-05-11,Clothing,Bangalore,4665,3,13995,2025,5,11,Sunday,Shoes
2468,2024-11-07,Electronics,Bangalore,669,5,3345,2024,11,7,Thursday,Laptop
2469,2025-01-26,Electronics,Mumbai,1380,7,9660,2025,1,26,Sunday,Camera
2470,2025-08-21,Groceries,Hyderabad,720,10,7200,2025,8,21,Thursday,Phone
2471,2024-09-19,Clothing,Delhi,4729,7,33103,2024,9,19,Thursday,Tablet
2472,2025-02-02,Groceries,Bangalore,1529,1,1529,2025,2,2,Sunday,Keyboard
2473,2026-03-18,Clothing,Bangalore,1829,8,14632,2026,3,18,Wednesday,Laptop
2474,2025-03-03,Clothing,Bangalore,4629,6,27774,2025,3,3,Monday,Tablet
2475,2025-03-04,Clothing,Chennai,1374,7,9618,2025,3,4,Tuesday,Tablet
2476,2026-02-28,Furniture,Hyderabad,2950,7,20650,2026,2,28,Saturday,Headphones
2477,2025-03-25,Sports,Delhi,137,7,959,2025,3,25,Tuesday,TV
2478,2025-06-01,Groceries,Bangalore,2065,10,20650,2025,6,1,Sunday,Laptop
2479,2025-08-16,Clothing,Bangalore,498,7,3486,2025,8,16,Saturday,Headphones
2480,2024-07-09,Electronics,Mumbai,4127,10,41270,2024,7,9,Tuesday,Watch
2481,2025-06-13,Sports,Delhi,4493,7,31451,2025,6,13,Friday,Camera
2482,2025-01-06,Electronics,Chennai,2559,5,12795,2025,1,6,Monday,Keyboard
2483,2026-03-08,Clothing,Mumbai,2631,2,5262,2026,3,8,Sunday,Laptop
2484,2025-09-02,Clothing,Delhi,4495,7,31465,2025,9,2,Tuesday,Tablet
2485,2025-02-19,Groceries,Hyderabad,4887,1,4887,2025,2,19,Wednesday,Phone
2486,2025-09-20,Sports,Hyderabad,2413,6,14478,2025,9,20,Saturday,Watch
2487,2025-12-19,Sports,Chennai,3179,7,22253,2025,12,19,Friday,Tablet
2488,2026-04-23,Sports,Hyderabad,2926,8,23408,2026,4,23,Thursday,Phone
2489,2026-03-01,Groceries,Bangalore,1580,6,9480,2026,3,1,Sunday,Tablet
2490,2025-02-12,Sports,Chennai,2168,10,21680,2025,2,12,Wednesday,Phone
2491,2025-08-21,Sports,Chennai,1587,2,3174,2025,8,21,Thursday,Tablet
2492,2025-12-08,Furniture,Delhi,2204,6,13224,2025,12,8,Monday,Headphones
2493,2026-02-28,Furniture,Delhi,2479,5,12395,2026,2,28,Saturday,Bag
2494,2025-06-08,Clothing,Delhi,778,6,4668,2025,6,8,Sunday,Bag
2495,2025-10-04,Groceries,Bangalore,2446,1,2446,2025,10,4,Saturday,Camera
2496,2026-05-11,Furniture,Delhi,1169,4,4676,2026,5,11,Monday,Watch
2497,2025-10-20,Furniture,Delhi,259,9,2331,2025,10,20,Monday,Tablet
2498,2025-07-21,Clothing,Chennai,4227,9,38043,2025,7,21,Monday,Shoes
2499,2026-01-21,Groceries,Bangalore,1122,1,1122,2026,1,21,Wednesday,Laptop
2500,2025-07-30,Sports,Chennai,2788,1,2788,2025,7,30,Wednesday,Headphones
2501,2025-05-26,Groceries,Hyderabad,807,7,5649,2025,5,26,Monday,Headphones
2502,2026-04-28,Sports,Chennai,1882,1,1882,2026,4,28,Tuesday,Headphones
2503,2025-03-10,Electronics,Hyderabad,4251,8,34008,2025,3,10,Monday,TV
2504,2025-09-26,Groceries,Hyderabad,3531,4,14124,2025,9,26,Friday,Tablet
2505,2025-11-04,Furniture,Delhi,1661,7,11627,2025,11,4,Tuesday,Shoes
2506,2024-08-17,Electronics,Hyderabad,2172,8,17376,2024,8,17,Saturday,Phone
2507,2026-01-09,Groceries,Delhi,1798,1,1798,2026,1,9,Friday,Bag
2508,2024-11-01,Sports,Hyderabad,2544,8,20352,2024,11,1,Friday,Phone
2509,2025-05-29,Furniture,Mumbai,148,6,888,2025,5,29,Thursday,Bag
2510,2025-04-22,Electronics,Hyderabad,2286,7,16002,2025,4,22,Tuesday,Shoes
2511,2025-05-12,Clothing,Bangalore,3562,7,24934,2025,5,12,Monday,Phone
2512,2025-09-25,Groceries,Mumbai,3155,8,25240,2025,9,25,Thursday,Shoes
2513,2026-03-08,Sports,Chennai,288,10,2880,2026,3,8,Sunday,Shoes
2514,2026-02-10,Sports,Hyderabad,4927,5,24635,2026,2,10,Tuesday,Headphones
2515,2024-08-02,Sports,Bangalore,1804,4,7216,2024,8,2,Friday,Headphones
2516,2025-02-19,Clothing,Bangalore,4322,7,30254,2025,2,19,Wednesday,Bag
2517,2026-03-15,Electronics,Chennai,3362,9,30258,2026,3,15,Sunday,Laptop
2518,2026-03-21,Groceries,Mumbai,2966,2,5932,2026,3,21,Saturday,Tablet
2519,2025-09-26,Clothing,Hyderabad,1232,8,9856,2025,9,26,Friday,Watch
2520,2026-05-18,Furniture,Mumbai,1838,6,11028,2026,5,18,Monday,Laptop
2521,2026-05-29,Furniture,Bangalore,1671,9,15039,2026,5,29,Friday,Watch
2522,2025-06-25,Groceries,Bangalore,936,4,3744,2025,6,25,Wednesday,Watch
2523,2026-05-23,Groceries,Chennai,1652,10,16520,2026,5,23,Saturday,Headphones
2524,2026-03-07,Sports,Chennai,4268,10,42680,2026,3,7,Saturday,Keyboard
2525,2024-09-01,Furniture,Delhi,3927,10,39270,2024,9,1,Sunday,Bag
2526,2025-10-29,Furniture,Hyderabad,3871,4,15484,2025,10,29,Wednesday,Tablet
2527,2024-11-23,Electronics,Delhi,4025,1,4025,2024,11,23,Saturday,Watch
2528,2024-12-18,Electronics,Chennai,3151,3,9453,2024,12,18,Wednesday,Bag
2529,2025-10-03,Electronics,Bangalore,2966,2,5932,2025,10,3,Friday,Watch
2530,2025-11-30,Clothing,Chennai,2658,9,23922,2025,11,30,Sunday,Phone
2531,2025-01-29,Sports,Mumbai,2030,6,12180,2025,1,29,Wednesday,Camera
2532,2024-11-15,Furniture,Delhi,499,4,1996,2024,11,15,Friday,Tablet
2533,2024-07-05,Electronics,Mumbai,1073,5,5365,2024,7,5,Friday,TV
2534,2025-05-20,Sports,Mumbai,2609,9,23481,2025,5,20,Tuesday,Tablet
2535,2025-10-02,Furniture,Hyderabad,4573,6,27438,2025,10,2,Thursday,Phone
2536,2026-01-06,Electronics,Bangalore,2507,6,15042,2026,1,6,Tuesday,Bag
2537,2024-12-08,Clothing,Chennai,1332,7,9324,2024,12,8,Sunday,Bag
2538,2024-12-11,Electronics,Bangalore,2123,3,6369,2024,12,11,Wednesday,Camera
2539,2025-09-06,Furniture,Mumbai,2376,9,21384,2025,9,6,Saturday,Tablet
2540,2024-11-10,Sports,Hyderabad,676,4,2704,2024,11,10,Sunday,Laptop
2541,2025-06-02,Furniture,Chennai,4188,5,20940,2025,6,2,Monday,Laptop
2542,2025-01-05,Sports,Bangalore,323,7,2261,2025,1,5,Sunday,Laptop
2543,2024-12-01,Groceries,Chennai,1249,10,12490,2024,12,1,Sunday,TV
2544,2025-01-14,Clothing,Hyderabad,1934,6,11604,2025,1,14,Tuesday,Keyboard
2545,2024-08-17,Clothing,Delhi,4186,5,20930,2024,8,17,Saturday,Laptop
2546,2026-02-11,Electronics,Bangalore,3900,7,27300,2026,2,11,Wednesday,Laptop
2547,2026-05-11,Clothing,Mumbai,3792,4,15168,2026,5,11,Monday,Keyboard
2548,2025-04-09,Sports,Bangalore,2289,1,2289,2025,4,9,Wednesday,Watch
2549,2024-09-12,Clothing,Hyderabad,4653,9,41877,2024,9,12,Thursday,Watch
2550,2025-04-08,Furniture,Bangalore,1572,5,7860,2025,4,8,Tuesday,Camera
2551,2024-08-08,Furniture,Bangalore,2167,1,2167,2024,8,8,Thursday,Keyboard
2552,2026-01-25,Electronics,Hyderabad,3504,7,24528,2026,1,25,Sunday,Watch
2553,2026-04-02,Clothing,Hyderabad,3036,10,30360,2026,4,2,Thursday,Tablet
2554,2025-12-03,Furniture,Hyderabad,3279,10,32790,2025,12,3,Wednesday,Bag
2555,2025-12-03,Sports,Chennai,4688,6,28128,2025,12,3,Wednesday,Watch
2556,2024-11-26,Groceries,Hyderabad,2896,7,20272,2024,11,26,Tuesday,Camera
2557,2024-09-24,Groceries,Hyderabad,3284,10,32840,2024,9,24,Tuesday,Headphones
2558,2024-09-20,Furniture,Mumbai,4038,2,8076,2024,9,20,Friday,Camera
2559,2024-09-19,Groceries,Bangalore,4607,9,41463,2024,9,19,Thursday,Shoes
2560,2024-12-11,Electronics,Mumbai,855,2,1710,2024,12,11,Wednesday,Phone
2561,2025-02-13,Groceries,Delhi,1263,9,11367,2025,2,13,Thursday,Camera
2562,2025-08-28,Clothing,Mumbai,3999,3,11997,2025,8,28,Thursday,Headphones
2563,2024-07-26,Furniture,Chennai,1758,10,17580,2024,7,26,Friday,TV
2564,2025-03-01,Sports,Bangalore,1396,5,6980,2025,3,1,Saturday,TV
2565,2025-06-16,Clothing,Delhi,4501,9,40509,2025,6,16,Monday,Shoes
2566,2024-08-21,Sports,Bangalore,898,6,5388,2024,8,21,Wednesday,Camera
2567,2025-02-20,Clothing,Bangalore,3885,8,31080,2025,2,20,Thursday,Camera
2568,2024-11-11,Sports,Delhi,581,4,2324,2024,11,11,Monday,Tablet
2569,2025-11-15,Clothing,Delhi,2561,4,10244,2025,11,15,Saturday,Laptop
2570,2026-04-20,Clothing,Hyderabad,1022,2,2044,2026,4,20,Monday,TV
2571,2025-05-31,Sports,Delhi,815,3,2445,2025,5,31,Saturday,Shoes
2572,2025-05-10,Groceries,Delhi,3378,3,10134,2025,5,10,Saturday,TV
2573,2025-08-23,Electronics,Delhi,1161,8,9288,2025,8,23,Saturday,Watch
2574,2025-07-17,Electronics,Bangalore,2324,9,20916,2025,7,17,Thursday,Watch
2575,2025-01-21,Furniture,Chennai,1127,7,7889,2025,1,21,Tuesday,Phone
2576,2024-11-15,Sports,Bangalore,1432,7,10024,2024,11,15,Friday,Tablet
2577,2025-12-09,Furniture,Hyderabad,4761,6,28566,2025,12,9,Tuesday,Laptop
2578,2026-02-04,Sports,Delhi,1902,3,5706,2026,2,4,Wednesday,Shoes
2579,2025-03-24,Clothing,Bangalore,3729,3,11187,2025,3,24,Monday,Shoes
2580,2025-11-09,Furniture,Delhi,1223,5,6115,2025,11,9,Sunday,Bag
2581,2025-01-03,Clothing,Chennai,2852,8,22816,2025,1,3,Friday,Watch
2582,2024-12-05,Clothing,Delhi,1300,2,2600,2024,12,5,Thursday,Keyboard
2583,2025-05-27,Electronics,Delhi,1595,4,6380,2025,5,27,Tuesday,Tablet
2584,2025-12-14,Electronics,Bangalore,2032,7,14224,2025,12,14,Sunday,Laptop
2585,2025-03-14,Groceries,Hyderabad,2868,5,14340,2025,3,14,Friday,Headphones
2586,2024-08-15,Clothing,Mumbai,2021,1,2021,2024,8,15,Thursday,Tablet
2587,2025-12-08,Sports,Chennai,4652,9,41868,2025,12,8,Monday,Phone
2588,2025-09-19,Groceries,Delhi,1558,7,10906,2025,9,19,Friday,Watch
2589,2026-05-22,Electronics,Delhi,1147,2,2294,2026,5,22,Friday,Bag
2590,2026-02-12,Clothing,Hyderabad,2426,6,14556,2026,2,12,Thursday,Keyboard
2591,2026-04-12,Sports,Chennai,2877,5,14385,2026,4,12,Sunday,Tablet
2592,2025-02-08,Sports,Mumbai,4271,10,42710,2025,2,8,Saturday,Headphones
2593,2025-01-21,Sports,Hyderabad,2982,6,17892,2025,1,21,Tuesday,Keyboard
2594,2025-04-15,Clothing,Hyderabad,611,6,3666,2025,4,15,Tuesday,TV
2595,2025-07-23,Groceries,Bangalore,2754,8,22032,2025,7,23,Wednesday,Shoes
2596,2026-01-05,Sports,Bangalore,753,7,5271,2026,1,5,Monday,Bag
2597,2025-07-18,Clothing,Bangalore,442,1,442,2025,7,18,Friday,Camera
2598,2026-06-20,Sports,Hyderabad,1904,5,9520,2026,6,20,Saturday,Laptop
2599,2025-11-30,Furniture,Delhi,2216,1,2216,2025,11,30,Sunday,Watch
2600,2025-07-24,Clothing,Bangalore,2271,2,4542,2025,7,24,Thursday,Camera
2601,2025-03-16,Electronics,Bangalore,622,9,5598,2025,3,16,Sunday,Headphones
2602,2025-10-31,Groceries,Chennai,4715,5,23575,2025,10,31,Friday,Bag
2603,2024-12-24,Furniture,Delhi,670,3,2010,2024,12,24,Tuesday,Laptop
2604,2026-03-29,Clothing,Mumbai,2014,8,16112,2026,3,29,Sunday,Watch
2605,2024-12-08,Electronics,Mumbai,3096,3,9288,2024,12,8,Sunday,Shoes
2606,2024-07-30,Furniture,Chennai,2175,1,2175,2024,7,30,Tuesday,Bag
2607,2025-09-23,Clothing,Delhi,2096,8,16768,2025,9,23,Tuesday,Headphones
2608,2024-08-16,Electronics,Chennai,465,5,2325,2024,8,16,Friday,Shoes
2609,2025-12-20,Groceries,Delhi,2830,4,11320,2025,12,20,Saturday,Shoes
2610,2025-11-11,Electronics,Bangalore,924,8,7392,2025,11,11,Tuesday,TV
2611,2025-07-28,Groceries,Hyderabad,1990,1,1990,2025,7,28,Monday,TV
2612,2024-11-17,Sports,Delhi,2281,1,2281,2024,11,17,Sunday,Keyboard
2613,2024-09-08,Furniture,Mumbai,4178,7,29246,2024,9,8,Sunday,Shoes
2614,2024-09-08,Electronics,Hyderabad,4646,4,18584,2024,9,8,Sunday,Headphones
2615,2024-09-19,Groceries,Delhi,4407,3,13221,2024,9,19,Thursday,Tablet
2616,2024-12-26,Electronics,Delhi,4462,5,22310,2024,12,26,Thursday,Keyboard
2617,2025-07-03,Furniture,Mumbai,2817,7,19719,2025,7,3,Thursday,Shoes
2618,2024-07-29,Groceries,Bangalore,2051,5,10255,2024,7,29,Monday,Shoes
2619,2024-09-24,Clothing,Delhi,3488,6,20928,2024,9,24,Tuesday,Bag
2620,2025-08-20,Clothing,Chennai,3442,5,17210,2025,8,20,Wednesday,Laptop
2621,2025-03-01,Clothing,Bangalore,959,8,7672,2025,3,1,Saturday,Camera
2622,2024-07-17,Furniture,Mumbai,4745,1,4745,2024,7,17,Wednesday,Tablet
2623,2025-09-16,Groceries,Bangalore,365,8,2920,2025,9,16,Tuesday,Phone
2624,2025-04-25,Furniture,Chennai,3777,2,7554,2025,4,25,Friday,TV
2625,2025-01-08,Groceries,Delhi,2151,9,19359,2025,1,8,Wednesday,Keyboard
2626,2025-07-10,Electronics,Hyderabad,2940,5,14700,2025,7,10,Thursday,Keyboard
2627,2024-09-23,Clothing,Mumbai,2682,4,10728,2024,9,23,Monday,TV
2628,2025-04-12,Clothing,Mumbai,4801,9,43209,2025,4,12,Saturday,Keyboard
2629,2025-10-19,Furniture,Delhi,2805,1,2805,2025,10,19,Sunday,Shoes
2630,2026-02-10,Furniture,Hyderabad,3396,9,30564,2026,2,10,Tuesday,TV
2631,2024-09-23,Sports,Hyderabad,5000,1,5000,2024,9,23,Monday,Keyboard
2632,2024-08-21,Clothing,Chennai,2597,4,10388,2024,8,21,Wednesday,Shoes
2633,2025-02-26,Groceries,Chennai,4227,2,8454,2025,2,26,Wednesday,Watch
2634,2025-07-14,Clothing,Mumbai,4292,6,25752,2025,7,14,Monday,Shoes
2635,2025-07-11,Furniture,Hyderabad,3490,7,24430,2025,7,11,Friday,Laptop
2636,2026-04-08,Furniture,Delhi,3135,9,28215,2026,4,8,Wednesday,Shoes
2637,2025-10-15,Clothing,Mumbai,2347,4,9388,2025,10,15,Wednesday,Camera
2638,2025-11-01,Groceries,Delhi,185,2,370,2025,11,1,Saturday,Watch
2639,2025-01-14,Clothing,Mumbai,949,10,9490,2025,1,14,Tuesday,Watch
2640,2024-12-27,Electronics,Hyderabad,2647,9,23823,2024,12,27,Friday,Watch
2641,2026-01-18,Electronics,Delhi,1632,4,6528,2026,1,18,Sunday,Keyboard
2642,2026-01-29,Sports,Delhi,1505,10,15050,2026,1,29,Thursday,Headphones
2643,2026-06-19,Electronics,Hyderabad,3063,9,27567,2026,6,19,Friday,Phone
2644,2025-09-28,Clothing,Mumbai,3941,8,31528,2025,9,28,Sunday,Watch
2645,2024-09-14,Groceries,Chennai,1698,1,1698,2024,9,14,Saturday,Shoes
2646,2024-09-23,Sports,Bangalore,182,6,1092,2024,9,23,Monday,Watch
2647,2024-10-30,Electronics,Mumbai,383,3,1149,2024,10,30,Wednesday,Phone
2648,2024-08-29,Electronics,Delhi,2398,9,21582,2024,8,29,Thursday,Headphones
2649,2025-07-03,Electronics,Chennai,2151,8,17208,2025,7,3,Thursday,Watch
2650,2024-11-17,Electronics,Chennai,777,7,5439,2024,11,17,Sunday,Bag
2651,2025-07-11,Clothing,Mumbai,4450,5,22250,2025,7,11,Friday,Tablet
2652,2025-12-12,Furniture,Hyderabad,2165,2,4330,2025,12,12,Friday,Headphones
2653,2025-04-26,Furniture,Chennai,3261,7,22827,2025,4,26,Saturday,Keyboard
2654,2024-10-29,Electronics,Bangalore,2531,10,25310,2024,10,29,Tuesday,Phone
2655,2024-07-30,Electronics,Chennai,645,3,1935,2024,7,30,Tuesday,Laptop
2656,2025-02-02,Electronics,Chennai,3890,7,27230,2025,2,2,Sunday,Bag
2657,2024-10-03,Clothing,Bangalore,4430,2,8860,2024,10,3,Thursday,TV
2658,2024-06-30,Electronics,Hyderabad,3098,6,18588,2024,6,30,Sunday,Laptop
